Dewpoint,HourlyPrecipIn,Humidity,Pressure,SolarRadiationWatts/m^2,Temperature,deviceTime_unix,WindDirectionDegrees,WindSpeedGustMPH,WindSpeedMPH,dailyrainin
10.88888888888889,0.0,55.0,1013.2034897600001,22.97,20.222222222222225,1522947120,290.0,0.0,0.0,0.0
10.88888888888889,0.0,55.0,1013.2034897600001,22.26,20.222222222222225,1522947180,249.0,0.0,0.0,0.0
10.88888888888889,0.0,55.0,1013.54212729,23.14,20.222222222222225,1522947240,248.0,0.0,0.0,0.0
10.88888888888889,0.0,55.0,1012.8648522300001,24.74,20.222222222222225,1522947300,248.0,0.0,0.0,0.0
10.88888888888889,0.0,55.0,1013.54212729,26.72,20.222222222222225,1522947360,247.0,0.0,0.0,0.0
10.88888888888889,0.0,55.0,1013.54212729,21.13,20.222222222222225,1522947420,247.0,0.0,0.0,0.0
12.222222222222223,0.07,60.0,1013.2034897600001,0.0,20.222222222222225,1522947600,228.0,0.0,0.0,0.01
11.222222222222225,0.07,56.0,1013.2034897600001,0.0,20.222222222222225,1522947660,288.0,0.0,0.0,0.01
11.222222222222225,0.07,56.0,1013.2034897600001,0.21,20.222222222222225,1522947720,288.0,0.0,0.0,0.01
8.277777777777777,0.43,46.0,1013.2034897600001,24.71,20.27777777777778,1522948020,284.0,0.0,0.0,0.08
9.38888888888889,0.57,50.0,1013.2034897600001,74.32,20.111111111111114,1522948320,236.0,0.0,0.0,0.11
10.722222222222221,0.43,57.0,1013.2034897600001,382.48,19.388888888888893,1522948620,196.0,0.0,0.0,0.15
9.888888888888888,0.0,57.0,1013.54212729,371.78,18.61111111111111,1522948920,189.0,4.9,2.9,0.15
10.0,0.0,58.0,1013.2034897600001,338.53,18.388888888888886,1522948980,124.0,0.0,0.0,0.15
8.777777777777777,0.0,56.0,1013.2034897600001,513.41,17.72222222222222,1522949280,62.0,0.0,0.0,0.15
